Generation,Ranking,BOBs,Time for Generation,Time since Initiation
333,"[(0, 13), (1, 13), (2, 13), (25, 13), (31, 13), (68, 13), (3, 14), (4, 14), (5, 14), (6, 14), (8, 14), (9, 14), (10, 14), (11, 14), (12, 14), (15, 14), (16, 14), (17, 14), (18, 14), (19, 14), (20, 14), (21, 14), (23, 14), (26, 14), (27, 14), (29, 14), (30, 14), (33, 14), (34, 14), (35, 14), (36, 14), (38, 14), (39, 14), (40, 14), (41, 14), (43, 14), (45, 14), (47, 14), (48, 14), (49, 14), (50, 14), (51, 14), (53, 14), (55, 14), (58, 14), (59, 14), (60, 14), (61, 14), (62, 14), (63, 14), (64, 14), (65, 14), (66, 14), (67, 14), (69, 14), (70, 14), (72, 14), (74, 14), (75, 14), (76, 14), (77, 14), (78, 14), (80, 14), (82, 14), (83, 14), (85, 14), (88, 14), (89, 14), (91, 14), (96, 14), (98, 14), (99, 14), (46, 15), (7, 16), (28, 16), (44, 16), (57, 16), (79, 16), (81, 16), (22, 17), (24, 17), (52, 17), (54, 17), (71, 17), (87, 17), (90, 17), (93, 17), (94, 17), (97, 18), (13, 19), (14, 19), (32, 19), (73, 19), (84, 19), (95, 19), (37, 20), (92, 20), (56, 21), (86, 21), (42, 23)]","[0, 1, 2, 25, 31, 68, 3, 4, 5, 6, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19]",1.9438331127166748,654.9805138111115
334,"[(0, 13), (1, 13), (2, 13), (3, 13), (4, 13), (5, 13), (43, 13), (54, 13), (64, 13), (70, 13), (91, 13), (6, 14), (7, 14), (8, 14), (9, 14), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (16, 14), (17, 14), (19, 14), (20, 14), (21, 14), (22, 14), (23, 14), (24, 14), (25, 14), (29, 14), (30, 14), (32, 14), (33, 14), (34, 14), (35, 14), (36, 14), (37, 14), (38, 14), (40, 14), (41, 14), (42, 14), (44, 14), (47, 14), (48, 14), (49, 14), (51, 14), (52, 14), (53, 14), (55, 14), (56, 14), (58, 14), (60, 14), (61, 14), (62, 14), (63, 14), (65, 14), (66, 14), (67, 14), (68, 14), (69, 14), (71, 14), (72, 14), (73, 14), (74, 14), (75, 14), (76, 14), (77, 14), (79, 14), (82, 14), (83, 14), (84, 14), (86, 14), (87, 14), (89, 14), (93, 14), (94, 14), (95, 14), (96, 14), (97, 14), (98, 14), (39, 15), (85, 15), (27, 16), (28, 16), (46, 16), (99, 16), (45, 17), (78, 17), (18, 18), (57, 18), (59, 18), (81, 18), (88, 18), (26, 19), (92, 19), (15, 20), (50, 20), (90, 20), (31, 24), (80, 26)]","[0, 1, 2, 3, 4, 5, 43, 54, 64, 70, 91, 6, 7, 8, 9, 10, 11, 12, 13, 14]",1.9507489204406738,656.9312627315521
335,"[(0, 13), (1, 13), (4, 13), (7, 13), (8, 13), (9, 13), (21, 13), (23, 13), (25, 13), (39, 13), (43, 13), (46, 13), (50, 13), (56, 13), (59, 13), (63, 13), (67, 13), (79, 13), (80, 13), (85, 13), (86, 13), (87, 13), (88, 13), (12, 14), (13, 14), (14, 14), (16, 14), (17, 14), (18, 14), (20, 14), (24, 14), (27, 14), (28, 14), (32, 14), (34, 14), (36, 14), (37, 14), (38, 14), (40, 14), (42, 14), (44, 14), (45, 14), (47, 14), (48, 14), (51, 14), (52, 14), (54, 14), (57, 14), (58, 14), (62, 14), (64, 14), (65, 14), (66, 14), (68, 14), (69, 14), (70, 14), (72, 14), (73, 14), (75, 14), (77, 14), (81, 14), (82, 14), (83, 14), (84, 14), (90, 14), (91, 14), (92, 14), (95, 14), (96, 14), (98, 14), (99, 14), (15, 15), (31, 15), (94, 15), (5, 16), (41, 16), (49, 16), (55, 16), (93, 16), (97, 16), (22, 17), (26, 17), (29, 17), (60, 17), (6, 18), (10, 18), (33, 18), (61, 18), (76, 18), (78, 18), (89, 18), (11, 20), (19, 20), (35, 20), (53, 20), (2, 21), (3, 21), (30, 21), (71, 22), (74, 23)]","[0, 1, 4, 7, 8, 9, 21, 23, 25, 39, 43, 46, 50, 56, 59, 63, 67, 79, 80, 85]",1.9428081512451172,658.875091791153
336,"[(80, 12), (1, 13), (2, 13), (4, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (30, 13), (32, 13), (33, 13), (34, 13), (37, 13), (40, 13), (42, 13), (43, 13), (44, 13), (45, 13), (46, 13), (47, 13), (51, 13), (52, 13), (53, 13), (54, 13), (56, 13), (57, 13), (58, 13), (59, 13), (60, 13), (61, 13), (62, 13), (63, 13), (64, 13), (65, 13), (66, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (73, 13), (74, 13), (75, 13), (76, 13), (77, 13), (78, 13), (81, 13), (83, 13), (84, 13), (85, 13), (87, 13), (88, 13), (89, 13), (90, 13), (91, 13), (92, 13), (93, 13), (94, 13), (95, 13), (96, 13), (97, 13), (98, 13), (99, 13), (0, 14), (35, 14), (50, 14), (29, 15), (20, 16), (28, 16), (38, 16), (48, 16), (5, 17), (31, 17), (36, 17), (55, 17), (67, 17), (86, 17), (3, 18), (27, 18), (39, 18), (49, 18), (12, 19), (79, 19), (82, 19), (41, 20)]","[80, 1, 2, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23]",1.9467878341674805,660.8218796253204
337,"[(0, 12), (1, 12), (3, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (26, 13), (27, 13), (28, 13), (29, 13), (32, 13), (33, 13), (34, 13), (36, 13), (37, 13), (38, 13), (39, 13), (40, 13), (41, 13), (42, 13), (43, 13), (44, 13), (46, 13), (47, 13), (48, 13), (50, 13), (52, 13), (55, 13), (57, 13), (60, 13), (61, 13), (62, 13), (64, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (73, 13), (75, 13), (76, 13), (82, 13), (83, 13), (84, 13), (85, 13), (86, 13), (87, 13), (88, 13), (89, 13), (91, 13), (94, 13), (95, 13), (96, 13), (98, 13), (99, 13), (30, 14), (59, 14), (35, 15), (53, 15), (97, 15), (2, 16), (4, 16), (5, 16), (15, 16), (23, 16), (45, 16), (79, 16), (90, 16), (93, 16), (16, 17), (24, 17), (31, 17), (51, 17), (58, 17), (63, 17), (65, 17), (77, 17), (78, 17), (81, 17), (92, 17), (25, 18), (80, 18), (49, 19), (54, 19), (74, 19), (14, 20), (56, 20)]","[0, 1, 3, 6, 7, 8, 9, 10, 11, 12, 13, 17, 18, 19, 20, 21, 22, 26, 27, 28]",1.9497859477996826,662.7716655731201
338,"[(1, 12), (43, 12), (2, 13), (4, 13), (5, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (14, 13), (15, 13), (16, 13), (18, 13), (19, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (28, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (36, 13), (37, 13), (38, 13), (39, 13), (42, 13), (44, 13), (45, 13), (47, 13), (49, 13), (50, 13), (51, 13), (52, 13), (54, 13), (55, 13), (56, 13), (57, 13), (58, 13), (59, 13), (61, 13), (62, 13), (63, 13), (64, 13), (65, 13), (66, 13), (67, 13), (68, 13), (70, 13), (72, 13), (73, 13), (74, 13), (75, 13), (77, 13), (78, 13), (79, 13), (81, 13), (82, 13), (84, 13), (85, 13), (86, 13), (87, 13), (88, 13), (89, 13), (90, 13), (91, 13), (92, 13), (93, 13), (94, 13), (95, 13), (96, 13), (97, 13), (98, 13), (30, 14), (71, 14), (17, 15), (83, 15), (3, 16), (6, 16), (13, 16), (20, 16), (12, 17), (27, 17), (40, 17), (41, 17), (46, 17), (60, 17), (99, 17), (0, 18), (29, 18), (53, 18), (48, 19), (69, 19), (76, 20), (80, 20)]","[1, 43, 2, 4, 5, 7, 8, 9, 10, 11, 14, 15, 16, 18, 19, 21, 22, 23, 24, 25]",1.953782320022583,664.7254478931427
339,"[(0, 12), (2, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (29, 13), (30, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (36, 13), (37, 13), (39, 13), (40, 13), (41, 13), (42, 13), (45, 13), (46, 13), (49, 13), (50, 13), (51, 13), (52, 13), (53, 13), (54, 13), (55, 13), (56, 13), (57, 13), (58, 13), (59, 13), (60, 13), (62, 13), (63, 13), (64, 13), (65, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (73, 13), (74, 13), (75, 13), (76, 13), (77, 13), (78, 13), (82, 13), (83, 13), (85, 13), (86, 13), (87, 13), (88, 13), (91, 13), (92, 13), (93, 13), (94, 13), (96, 13), (98, 13), (99, 13), (47, 14), (79, 14), (84, 14), (90, 14), (97, 14), (48, 15), (95, 16), (43, 17), (80, 17), (22, 18), (81, 18), (89, 18), (44, 19), (61, 19), (1, 20), (4, 20), (28, 20), (38, 20), (3, 21)]","[0, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23]",1.949784755706787,666.6762301921844
340,"[(1, 13), (4, 13), (5, 13), (6, 13), (7, 13), (10, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (25, 13), (26, 13), (27, 13), (28, 13), (29, 13), (30, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (36, 13), (39, 13), (40, 13), (41, 13), (42, 13), (43, 13), (44, 13), (46, 13), (47, 13), (48, 13), (49, 13), (50, 13), (52, 13), (55, 13), (56, 13), (58, 13), (59, 13), (61, 13), (62, 13), (63, 13), (64, 13), (65, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (74, 13), (75, 13), (76, 13), (77, 13), (79, 13), (80, 13), (81, 13), (82, 13), (83, 13), (84, 13), (86, 13), (87, 13), (88, 13), (89, 13), (90, 13), (91, 13), (92, 13), (94, 13), (95, 13), (99, 13), (24, 14), (37, 14), (38, 15), (54, 15), (60, 15), (73, 15), (2, 16), (78, 16), (85, 16), (51, 17), (57, 17), (93, 17), (98, 17), (0, 18), (3, 18), (9, 18), (23, 18), (96, 18), (8, 19), (53, 19), (11, 20), (45, 20), (97, 20)]","[1, 4, 5, 6, 7, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27]",1.9398458003997803,668.6170411109924
341,"[(1, 13), (3, 13), (5, 13), (6, 13), (8, 13), (9, 13), (12, 13), (15, 13), (16, 13), (17, 13), (19, 13), (20, 13), (21, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (31, 13), (33, 13), (34, 13), (35, 13), (36, 13), (38, 13), (39, 13), (40, 13), (41, 13), (42, 13), (43, 13), (45, 13), (46, 13), (48, 13), (50, 13), (51, 13), (52, 13), (53, 13), (54, 13), (56, 13), (57, 13), (59, 13), (60, 13), (61, 13), (62, 13), (63, 13), (64, 13), (65, 13), (68, 13), (69, 13), (71, 13), (72, 13), (73, 13), (74, 13), (75, 13), (76, 13), (77, 13), (78, 13), (79, 13), (80, 13), (81, 13), (82, 13), (84, 13), (86, 13), (87, 13), (88, 13), (89, 13), (93, 13), (95, 13), (96, 13), (97, 13), (98, 13), (99, 13), (0, 14), (10, 14), (18, 14), (44, 14), (66, 14), (92, 14), (11, 15), (14, 15), (29, 15), (30, 15), (58, 15), (85, 15), (7, 16), (70, 16), (94, 16), (22, 17), (28, 17), (47, 17), (49, 17), (55, 17), (91, 17), (13, 18), (37, 18), (4, 19), (32, 19), (67, 19), (90, 19), (2, 20), (83, 22)]","[1, 3, 5, 6, 8, 9, 12, 15, 16, 17, 19, 20, 21, 23, 24, 25, 26, 27, 31, 33]",1.9488193988800049,670.5668234825134
342,"[(1, 13), (2, 13), (3, 13), (6, 13), (7, 13), (8, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (17, 13), (19, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (28, 13), (29, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (36, 13), (38, 13), (40, 13), (41, 13), (43, 13), (46, 13), (47, 13), (48, 13), (49, 13), (50, 13), (51, 13), (52, 13), (53, 13), (54, 13), (55, 13), (56, 13), (58, 13), (60, 13), (63, 13), (64, 13), (65, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (73, 13), (74, 13), (75, 13), (76, 13), (78, 13), (79, 13), (82, 13), (83, 13), (84, 13), (86, 13), (88, 13), (89, 13), (90, 13), (91, 13), (93, 13), (95, 13), (97, 13), (98, 13), (99, 13), (5, 14), (80, 14), (57, 15), (81, 15), (94, 15), (9, 16), (61, 16), (77, 16), (0, 17), (18, 17), (37, 17), (39, 17), (42, 17), (44, 17), (96, 17), (4, 18), (27, 18), (59, 18), (62, 18), (87, 18), (30, 19), (16, 20), (92, 20), (45, 21), (85, 21), (20, 22), (21, 22)]","[1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 19, 22, 23, 24, 25, 26, 28]",1.9527695178985596,672.519593000412
343,"[(0, 13), (1, 13), (2, 13), (3, 13), (4, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (18, 13), (20, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (28, 13), (29, 13), (30, 13), (31, 13), (32, 13), (34, 13), (36, 13), (37, 13), (38, 13), (39, 13), (40, 13), (41, 13), (44, 13), (45, 13), (47, 13), (48, 13), (49, 13), (50, 13), (52, 13), (53, 13), (54, 13), (55, 13), (57, 13), (58, 13), (59, 13), (60, 13), (61, 13), (62, 13), (63, 13), (64, 13), (65, 13), (67, 13), (68, 13), (69, 13), (73, 13), (74, 13), (75, 13), (76, 13), (78, 13), (81, 13), (82, 13), (83, 13), (84, 13), (85, 13), (86, 13), (87, 13), (88, 13), (89, 13), (90, 13), (91, 13), (93, 13), (95, 13), (97, 13), (98, 13), (99, 13), (17, 15), (42, 15), (79, 15), (5, 16), (70, 16), (80, 16), (21, 17), (46, 17), (56, 17), (71, 17), (94, 17), (19, 18), (77, 18), (27, 19), (33, 19), (35, 19), (51, 19), (92, 19), (96, 19), (72, 21), (66, 23), (43, 25)]","[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 22, 23]",1.9448139667510986,674.4654018878937
344,"[(0, 13), (2, 13), (3, 13), (5, 13), (8, 13), (9, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (28, 13), (29, 13), (31, 13), (34, 13), (35, 13), (36, 13), (37, 13), (38, 13), (40, 13), (41, 13), (42, 13), (43, 13), (44, 13), (45, 13), (46, 13), (48, 13), (51, 13), (53, 13), (54, 13), (55, 13), (56, 13), (57, 13), (58, 13), (60, 13), (62, 13), (63, 13), (65, 13), (66, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (74, 13), (75, 13), (76, 13), (77, 13), (78, 13), (79, 13), (81, 13), (82, 13), (83, 13), (86, 13), (88, 13), (89, 13), (91, 13), (92, 13), (93, 13), (96, 13), (97, 13), (98, 13), (99, 13), (7, 15), (87, 15), (1, 16), (30, 16), (50, 16), (61, 16), (67, 16), (80, 16), (95, 16), (32, 17), (39, 17), (49, 17), (64, 17), (73, 17), (85, 17), (33, 18), (52, 18), (59, 18), (47, 19), (90, 19), (94, 19), (4, 20), (6, 20), (10, 20), (84, 23)]","[0, 2, 3, 5, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",1.9487695693969727,676.4151804447174
345,"[(41, 12), (1, 13), (2, 13), (3, 13), (4, 13), (5, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (23, 13), (25, 13), (26, 13), (27, 13), (28, 13), (29, 13), (30, 13), (31, 13), (32, 13), (33, 13), (35, 13), (36, 13), (37, 13), (38, 13), (39, 13), (40, 13), (42, 13), (44, 13), (46, 13), (47, 13), (48, 13), (49, 13), (50, 13), (51, 13), (53, 13), (54, 13), (56, 13), (57, 13), (58, 13), (60, 13), (62, 13), (63, 13), (64, 13), (66, 13), (70, 13), (72, 13), (73, 13), (74, 13), (75, 13), (76, 13), (78, 13), (79, 13), (80, 13), (81, 13), (83, 13), (84, 13), (85, 13), (86, 13), (87, 13), (89, 13), (90, 13), (91, 13), (92, 13), (95, 13), (96, 13), (97, 13), (99, 13), (52, 14), (68, 14), (61, 15), (98, 15), (24, 16), (43, 16), (69, 16), (88, 16), (34, 17), (45, 17), (77, 17), (93, 17), (13, 18), (22, 18), (59, 18), (65, 18), (67, 18), (71, 18), (55, 19), (94, 19), (82, 20), (0, 21), (6, 21)]","[41, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21]",1.9448213577270508,678.3609669208527
346,"[(0, 12), (1, 13), (2, 13), (4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (25, 13), (26, 13), (28, 13), (29, 13), (30, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (36, 13), (37, 13), (38, 13), (39, 13), (40, 13), (41, 13), (42, 13), (43, 13), (44, 13), (45, 13), (46, 13), (47, 13), (48, 13), (49, 13), (51, 13), (53, 13), (54, 13), (55, 13), (56, 13), (57, 13), (58, 13), (59, 13), (60, 13), (61, 13), (62, 13), (63, 13), (65, 13), (66, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (72, 13), (75, 13), (77, 13), (78, 13), (79, 13), (80, 13), (82, 13), (83, 13), (86, 13), (87, 13), (88, 13), (89, 13), (90, 13), (91, 13), (92, 13), (93, 13), (94, 13), (95, 13), (96, 13), (97, 13), (98, 13), (99, 13), (11, 15), (84, 15), (24, 16), (64, 16), (74, 16), (3, 17), (73, 17), (27, 18), (81, 18), (50, 19), (52, 19), (85, 19), (76, 20)]","[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",1.9468159675598145,680.3087573051453
347,"[(0, 12), (86, 12), (1, 13), (2, 13), (3, 13), (4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (15, 13), (16, 13), (17, 13), (19, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (29, 13), (30, 13), (31, 13), (33, 13), (34, 13), (35, 13), (36, 13), (38, 13), (40, 13), (41, 13), (42, 13), (44, 13), (45, 13), (49, 13), (50, 13), (51, 13), (53, 13), (54, 13), (56, 13), (57, 13), (58, 13), (59, 13), (60, 13), (61, 13), (63, 13), (64, 13), (67, 13), (68, 13), (69, 13), (71, 13), (72, 13), (74, 13), (75, 13), (76, 13), (77, 13), (79, 13), (80, 13), (81, 13), (82, 13), (83, 13), (84, 13), (85, 13), (87, 13), (88, 13), (89, 13), (90, 13), (91, 13), (92, 13), (93, 13), (94, 13), (95, 13), (96, 13), (97, 13), (13, 14), (65, 14), (73, 14), (99, 14), (12, 15), (37, 15), (98, 15), (32, 16), (47, 16), (52, 16), (62, 16), (78, 16), (48, 17), (66, 17), (14, 18), (18, 18), (20, 19), (21, 19), (46, 19), (70, 19), (27, 20), (39, 20), (43, 20), (55, 20), (28, 21)]","[0, 86, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 19, 22, 23, 24]",1.9457991123199463,682.2545564174652
348,"[(1, 12), (0, 13), (2, 13), (3, 13), (4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (12, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (29, 13), (30, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (37, 13), (38, 13), (39, 13), (40, 13), (42, 13), (43, 13), (44, 13), (47, 13), (48, 13), (49, 13), (50, 13), (51, 13), (52, 13), (54, 13), (55, 13), (56, 13), (58, 13), (61, 13), (62, 13), (63, 13), (64, 13), (65, 13), (66, 13), (68, 13), (69, 13), (72, 13), (73, 13), (74, 13), (75, 13), (76, 13), (78, 13), (79, 13), (81, 13), (84, 13), (85, 13), (86, 13), (88, 13), (89, 13), (90, 13), (91, 13), (92, 13), (94, 13), (95, 13), (96, 13), (98, 13), (11, 14), (21, 14), (36, 14), (97, 14), (46, 15), (57, 15), (82, 15), (99, 15), (53, 16), (60, 16), (13, 17), (22, 17), (28, 17), (67, 17), (93, 17), (41, 18), (45, 18), (70, 18), (71, 18), (77, 18), (80, 18), (87, 20), (59, 21), (83, 21)]","[1, 0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20, 23]",1.9408087730407715,684.195365190506
349,"[(0, 12), (1, 13), (2, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (21, 13), (23, 13), (24, 13), (26, 13), (27, 13), (29, 13), (30, 13), (31, 13), (32, 13), (33, 13), (34, 13), (36, 13), (37, 13), (38, 13), (39, 13), (43, 13), (44, 13), (46, 13), (47, 13), (48, 13), (49, 13), (50, 13), (51, 13), (52, 13), (54, 13), (55, 13), (56, 13), (57, 13), (58, 13), (59, 13), (61, 13), (62, 13), (63, 13), (65, 13), (67, 13), (70, 13), (71, 13), (72, 13), (73, 13), (75, 13), (76, 13), (77, 13), (78, 13), (79, 13), (80, 13), (81, 13), (82, 13), (83, 13), (84, 13), (85, 13), (87, 13), (88, 13), (89, 13), (90, 13), (91, 13), (92, 13), (94, 13), (95, 13), (96, 13), (97, 13), (99, 13), (68, 14), (69, 14), (64, 15), (66, 15), (74, 15), (98, 15), (35, 16), (40, 16), (42, 16), (53, 16), (4, 17), (20, 17), (25, 17), (45, 17), (60, 17), (93, 17), (3, 18), (22, 18), (28, 18), (86, 18), (41, 20)]","[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23]",1.9398069381713867,686.1361691951752
350,"[(1, 13), (2, 13), (4, 13), (5, 13), (6, 13), (8, 13), (9, 13), (11, 13), (12, 13), (14, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (28, 13), (30, 13), (31, 13), (32, 13), (34, 13), (37, 13), (39, 13), (40, 13), (41, 13), (42, 13), (43, 13), (44, 13), (45, 13), (47, 13), (48, 13), (51, 13), (52, 13), (53, 13), (55, 13), (56, 13), (57, 13), (58, 13), (59, 13), (61, 13), (63, 13), (64, 13), (66, 13), (68, 13), (70, 13), (71, 13), (72, 13), (74, 13), (77, 13), (78, 13), (80, 13), (81, 13), (84, 13), (85, 13), (86, 13), (87, 13), (89, 13), (90, 13), (91, 13), (92, 13), (94, 13), (95, 13), (96, 13), (97, 13), (98, 13), (99, 13), (3, 14), (27, 14), (0, 15), (13, 15), (67, 15), (82, 15), (35, 16), (49, 16), (62, 16), (73, 16), (79, 16), (7, 17), (29, 17), (46, 17), (60, 17), (36, 18), (50, 18), (69, 18), (76, 18), (83, 18), (88, 18), (10, 19), (15, 19), (38, 19), (75, 19), (93, 19), (33, 20), (65, 23), (54, 24)]","[1, 2, 4, 5, 6, 8, 9, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",1.9647793769836426,688.1019232273102
351,"[(97, 12), (0, 13), (3, 13), (4, 13), (6, 13), (7, 13), (9, 13), (10, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (21, 13), (23, 13), (24, 13), (25, 13), (27, 13), (28, 13), (30, 13), (32, 13), (33, 13), (34, 13), (35, 13), (36, 13), (37, 13), (38, 13), (41, 13), (42, 13), (43, 13), (44, 13), (45, 13), (46, 13), (47, 13), (49, 13), (51, 13), (55, 13), (56, 13), (58, 13), (60, 13), (61, 13), (62, 13), (63, 13), (64, 13), (65, 13), (66, 13), (67, 13), (68, 13), (70, 13), (71, 13), (72, 13), (73, 13), (77, 13), (79, 13), (80, 13), (82, 13), (83, 13), (85, 13), (86, 13), (87, 13), (89, 13), (90, 13), (91, 13), (92, 13), (93, 13), (94, 13), (95, 13), (98, 13), (99, 13), (26, 14), (29, 14), (54, 14), (74, 14), (1, 15), (22, 15), (31, 15), (39, 15), (76, 15), (40, 16), (52, 16), (69, 16), (75, 16), (78, 16), (84, 17), (2, 18), (20, 18), (48, 18), (53, 18), (81, 18), (88, 18), (11, 19), (50, 19), (57, 19), (5, 20), (8, 20), (96, 20), (59, 21)]","[97, 0, 3, 4, 6, 7, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 25]",1.9467849731445312,690.0487082004547
352,"[(0, 12), (1, 13), (2, 13), (3, 13), (4, 13), (6, 13), (7, 13), (10, 13), (11, 13), (13, 13), (14, 13), (15, 13), (17, 13), (18, 13), (19, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (29, 13), (30, 13), (31, 13), (32, 13), (33, 13), (34, 13), (35, 13), (36, 13), (38, 13), (41, 13), (42, 13), (43, 13), (44, 13), (48, 13), (49, 13), (50, 13), (51, 13), (52, 13), (53, 13), (54, 13), (55, 13), (56, 13), (57, 13), (59, 13), (60, 13), (62, 13), (65, 13), (67, 13), (68, 13), (69, 13), (70, 13), (71, 13), (73, 13), (74, 13), (75, 13), (77, 13), (78, 13), (79, 13), (80, 13), (81, 13), (82, 13), (84, 13), (85, 13), (86, 13), (87, 13), (89, 13), (92, 13), (93, 13), (94, 13), (95, 13), (96, 13), (97, 13), (98, 13), (9, 14), (5, 15), (8, 15), (39, 15), (47, 15), (61, 15), (66, 15), (40, 16), (46, 16), (58, 16), (88, 16), (90, 16), (20, 17), (63, 17), (72, 17), (76, 17), (28, 18), (45, 18), (83, 18), (91, 18), (37, 20), (64, 21), (99, 21), (12, 22), (16, 27)]","[0, 1, 2, 3, 4, 6, 7, 10, 11, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25]",1.9437992572784424,691.993501663208
