Generation,Ranking,BOBs,Time for Generation,Time since Initiation
41,"[(0, 29), (1, 29), (2, 29), (3, 29), (4, 29), (5, 29), (6, 29), (7, 29), (8, 29), (9, 29), (10, 29), (11, 29), (12, 29), (13, 29), (14, 29), (15, 29), (16, 29), (17, 29), (18, 29), (20, 29), (21, 29), (22, 29), (24, 29), (25, 29), (26, 29), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (33, 29), (35, 29), (36, 29), (37, 29), (38, 29), (39, 29), (40, 29), (41, 29), (42, 29), (43, 29), (44, 29), (45, 29), (46, 29), (47, 29), (48, 29), (49, 29), (50, 29), (51, 29), (52, 29), (54, 29), (55, 29), (56, 29), (57, 29), (58, 29), (59, 29), (60, 29), (61, 29), (62, 29), (63, 29), (64, 29), (65, 29), (67, 29), (69, 29), (70, 29), (71, 29), (72, 29), (73, 29), (74, 29), (75, 29), (76, 29), (77, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (84, 29), (86, 29), (88, 29), (90, 29), (92, 29), (93, 29), (94, 29), (95, 29), (96, 29), (97, 29), (99, 29), (32, 969), (19, 970), (23, 970), (34, 970), (53, 970), (66, 970), (68, 970), (83, 970), (89, 970), (98, 970), (85, 971), (87, 971), (91, 971)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",2.445488214492798,87.69702124595642
42,"[(0, 29), (1, 29), (2, 29), (3, 29), (4, 29), (5, 29), (6, 29), (7, 29), (8, 29), (9, 29), (10, 29), (11, 29), (12, 29), (13, 29), (15, 29), (16, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (22, 29), (23, 29), (24, 29), (25, 29), (26, 29), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (32, 29), (33, 29), (34, 29), (35, 29), (36, 29), (37, 29), (39, 29), (40, 29), (42, 29), (43, 29), (44, 29), (45, 29), (46, 29), (47, 29), (48, 29), (50, 29), (51, 29), (52, 29), (53, 29), (54, 29), (55, 29), (57, 29), (58, 29), (59, 29), (60, 29), (61, 29), (62, 29), (63, 29), (64, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (71, 29), (73, 29), (74, 29), (75, 29), (76, 29), (77, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (83, 29), (84, 29), (85, 29), (86, 29), (87, 29), (88, 29), (89, 29), (90, 29), (91, 29), (92, 29), (93, 29), (94, 29), (95, 29), (96, 29), (97, 29), (98, 29), (99, 29), (14, 970), (41, 970), (49, 970), (56, 970), (70, 970), (38, 971), (72, 971)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",2.558936595916748,90.25595784187317
43,"[(0, 29), (2, 29), (3, 29), (4, 29), (5, 29), (6, 29), (7, 29), (8, 29), (9, 29), (10, 29), (13, 29), (14, 29), (15, 29), (16, 29), (18, 29), (19, 29), (20, 29), (21, 29), (22, 29), (23, 29), (24, 29), (25, 29), (26, 29), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (33, 29), (34, 29), (35, 29), (36, 29), (37, 29), (38, 29), (39, 29), (40, 29), (41, 29), (42, 29), (43, 29), (44, 29), (45, 29), (46, 29), (47, 29), (48, 29), (49, 29), (50, 29), (52, 29), (53, 29), (56, 29), (57, 29), (58, 29), (59, 29), (60, 29), (61, 29), (62, 29), (63, 29), (64, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (70, 29), (71, 29), (72, 29), (73, 29), (75, 29), (76, 29), (77, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (83, 29), (84, 29), (85, 29), (87, 29), (88, 29), (89, 29), (90, 29), (91, 29), (93, 29), (94, 29), (95, 29), (96, 29), (97, 29), (98, 29), (54, 969), (1, 970), (11, 970), (12, 970), (17, 970), (51, 970), (55, 970), (86, 970), (92, 970), (32, 971), (74, 971), (99, 971)]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23]",2.4778964519500732,92.73480319976807
44,"[(2, 29), (3, 29), (4, 29), (5, 29), (6, 29), (7, 29), (8, 29), (9, 29), (10, 29), (11, 29), (12, 29), (14, 29), (15, 29), (16, 29), (17, 29), (18, 29), (19, 29), (20, 29), (22, 29), (23, 29), (24, 29), (25, 29), (28, 29), (29, 29), (30, 29), (31, 29), (32, 29), (33, 29), (34, 29), (35, 29), (37, 29), (39, 29), (40, 29), (41, 29), (42, 29), (43, 29), (45, 29), (46, 29), (47, 29), (48, 29), (49, 29), (50, 29), (51, 29), (52, 29), (53, 29), (54, 29), (55, 29), (56, 29), (57, 29), (58, 29), (59, 29), (62, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (70, 29), (71, 29), (72, 29), (73, 29), (75, 29), (76, 29), (77, 29), (79, 29), (80, 29), (82, 29), (83, 29), (84, 29), (85, 29), (86, 29), (87, 29), (88, 29), (89, 29), (90, 29), (92, 29), (94, 29), (98, 29), (99, 29), (96, 968), (78, 969), (0, 970), (1, 970), (13, 970), (21, 970), (26, 970), (27, 970), (36, 970), (38, 970), (44, 970), (63, 970), (64, 970), (74, 970), (93, 970), (95, 970), (97, 970), (60, 971), (61, 971), (81, 971), (91, 971)]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 22, 23]",2.360381841659546,95.09616088867188
45,"[(2, 29), (3, 29), (4, 29), (6, 29), (7, 29), (8, 29), (9, 29), (10, 29), (11, 29), (14, 29), (15, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (22, 29), (24, 29), (25, 29), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (33, 29), (34, 29), (37, 29), (38, 29), (39, 29), (40, 29), (41, 29), (42, 29), (43, 29), (44, 29), (45, 29), (46, 29), (47, 29), (49, 29), (50, 29), (52, 29), (53, 29), (55, 29), (57, 29), (58, 29), (60, 29), (61, 29), (62, 29), (64, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (70, 29), (72, 29), (73, 29), (75, 29), (76, 29), (77, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (86, 29), (87, 29), (89, 29), (90, 29), (91, 29), (92, 29), (94, 29), (95, 29), (96, 29), (97, 29), (98, 29), (36, 969), (99, 969), (0, 970), (1, 970), (5, 970), (12, 970), (13, 970), (23, 970), (26, 970), (32, 970), (35, 970), (51, 970), (54, 970), (56, 970), (59, 970), (63, 970), (74, 970), (83, 970), (84, 970), (85, 970), (88, 970), (93, 970), (16, 971), (48, 971), (71, 971)]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 14, 15, 17, 18, 19, 20, 21, 22, 24, 25, 27]",2.3022823333740234,97.3984432220459
46,"[(1, 29), (2, 29), (3, 29), (4, 29), (5, 29), (7, 29), (8, 29), (9, 29), (10, 29), (11, 29), (12, 29), (14, 29), (15, 29), (16, 29), (17, 29), (18, 29), (19, 29), (20, 29), (22, 29), (23, 29), (24, 29), (25, 29), (26, 29), (27, 29), (28, 29), (29, 29), (32, 29), (34, 29), (35, 29), (36, 29), (37, 29), (38, 29), (39, 29), (40, 29), (41, 29), (42, 29), (43, 29), (45, 29), (46, 29), (47, 29), (48, 29), (50, 29), (51, 29), (52, 29), (54, 29), (55, 29), (56, 29), (57, 29), (58, 29), (59, 29), (62, 29), (63, 29), (64, 29), (65, 29), (66, 29), (67, 29), (68, 29), (70, 29), (71, 29), (73, 29), (74, 29), (76, 29), (77, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (83, 29), (84, 29), (85, 29), (86, 29), (87, 29), (88, 29), (89, 29), (90, 29), (91, 29), (92, 29), (93, 29), (94, 29), (95, 29), (96, 29), (97, 29), (98, 29), (99, 29), (31, 969), (0, 970), (6, 970), (13, 970), (21, 970), (30, 970), (49, 970), (60, 970), (61, 970), (69, 970), (72, 970), (75, 970), (33, 971), (44, 971), (53, 971)]","[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 22, 23]",2.416785717010498,99.81618237495422
47,"[(0, 29), (1, 29), (2, 29), (4, 29), (5, 29), (6, 29), (7, 29), (8, 29), (9, 29), (10, 29), (11, 29), (13, 29), (14, 29), (16, 29), (18, 29), (19, 29), (20, 29), (21, 29), (23, 29), (24, 29), (25, 29), (27, 29), (28, 29), (29, 29), (30, 29), (32, 29), (33, 29), (34, 29), (35, 29), (36, 29), (37, 29), (39, 29), (41, 29), (42, 29), (43, 29), (44, 29), (46, 29), (47, 29), (48, 29), (49, 29), (50, 29), (51, 29), (52, 29), (53, 29), (55, 29), (56, 29), (58, 29), (59, 29), (60, 29), (62, 29), (63, 29), (64, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (70, 29), (71, 29), (72, 29), (73, 29), (74, 29), (76, 29), (77, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (83, 29), (84, 29), (85, 29), (86, 29), (87, 29), (89, 29), (90, 29), (92, 29), (93, 29), (94, 29), (95, 29), (96, 29), (97, 29), (98, 29), (99, 29), (17, 968), (26, 969), (38, 969), (45, 969), (3, 970), (12, 970), (15, 970), (22, 970), (31, 970), (40, 970), (54, 970), (57, 970), (75, 970), (88, 970), (91, 970), (61, 971)]","[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 18, 19, 20, 21, 23, 24]",2.398745059967041,102.21590304374695
48,"[(0, 29), (1, 29), (2, 29), (3, 29), (4, 29), (5, 29), (6, 29), (7, 29), (8, 29), (9, 29), (10, 29), (11, 29), (12, 29), (13, 29), (14, 29), (15, 29), (16, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (22, 29), (23, 29), (24, 29), (25, 29), (26, 29), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (32, 29), (33, 29), (36, 29), (37, 29), (38, 29), (39, 29), (40, 29), (41, 29), (42, 29), (43, 29), (44, 29), (45, 29), (46, 29), (47, 29), (48, 29), (49, 29), (50, 29), (52, 29), (53, 29), (54, 29), (55, 29), (56, 29), (58, 29), (59, 29), (60, 29), (61, 29), (62, 29), (63, 29), (64, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (71, 29), (72, 29), (73, 29), (74, 29), (75, 29), (76, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (83, 29), (84, 29), (85, 29), (86, 29), (87, 29), (88, 29), (89, 29), (90, 29), (91, 29), (92, 29), (93, 29), (94, 29), (95, 29), (96, 29), (97, 29), (98, 29), (99, 29), (34, 969), (35, 970), (51, 970), (57, 970), (70, 970), (77, 970)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",2.506937026977539,104.72284007072449
49,"[(0, 29), (1, 29), (2, 29), (3, 29), (4, 29), (5, 29), (6, 29), (7, 29), (8, 29), (10, 29), (11, 29), (12, 29), (13, 29), (14, 29), (15, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (23, 29), (24, 29), (25, 29), (26, 29), (27, 29), (28, 29), (29, 29), (30, 29), (32, 29), (34, 29), (35, 29), (36, 29), (37, 29), (38, 29), (39, 29), (40, 29), (41, 29), (42, 29), (43, 29), (44, 29), (45, 29), (46, 29), (47, 29), (48, 29), (49, 29), (50, 29), (51, 29), (52, 29), (54, 29), (55, 29), (56, 29), (57, 29), (58, 29), (59, 29), (60, 29), (61, 29), (62, 29), (63, 29), (64, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (70, 29), (71, 29), (72, 29), (73, 29), (75, 29), (76, 29), (77, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (83, 29), (84, 29), (85, 29), (89, 29), (90, 29), (92, 29), (93, 29), (94, 29), (96, 29), (98, 29), (22, 968), (16, 969), (53, 969), (86, 969), (31, 970), (87, 970), (88, 970), (91, 970), (95, 970), (99, 970), (9, 971), (97, 971), (74, 972), (33, 973)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21]",2.446599006652832,107.17043876647949
50,"[(1, 29), (2, 29), (3, 29), (4, 29), (5, 29), (7, 29), (8, 29), (10, 29), (11, 29), (12, 29), (16, 29), (18, 29), (19, 29), (20, 29), (21, 29), (23, 29), (24, 29), (25, 29), (26, 29), (27, 29), (28, 29), (29, 29), (30, 29), (32, 29), (33, 29), (34, 29), (35, 29), (36, 29), (37, 29), (38, 29), (39, 29), (40, 29), (41, 29), (42, 29), (43, 29), (45, 29), (47, 29), (48, 29), (49, 29), (50, 29), (51, 29), (52, 29), (53, 29), (54, 29), (55, 29), (58, 29), (59, 29), (60, 29), (61, 29), (63, 29), (64, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (70, 29), (71, 29), (72, 29), (73, 29), (74, 29), (75, 29), (76, 29), (77, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (83, 29), (84, 29), (85, 29), (86, 29), (87, 29), (88, 29), (89, 29), (90, 29), (91, 29), (92, 29), (94, 29), (96, 29), (97, 29), (99, 29), (6, 969), (15, 969), (46, 969), (95, 969), (0, 970), (9, 970), (13, 970), (14, 970), (17, 970), (22, 970), (31, 970), (44, 970), (56, 970), (57, 970), (62, 970), (93, 970), (98, 970)]","[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 16, 18, 19, 20, 21, 23, 24, 25, 26, 27]",2.361088514328003,109.5315272808075
51,"[(0, 29), (1, 29), (2, 29), (3, 29), (4, 29), (5, 29), (6, 29), (7, 29), (8, 29), (9, 29), (10, 29), (11, 29), (12, 29), (13, 29), (14, 29), (16, 29), (18, 29), (19, 29), (20, 29), (21, 29), (23, 29), (24, 29), (25, 29), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (32, 29), (33, 29), (34, 29), (35, 29), (36, 29), (37, 29), (38, 29), (39, 29), (40, 29), (41, 29), (42, 29), (43, 29), (44, 29), (45, 29), (47, 29), (48, 29), (49, 29), (50, 29), (51, 29), (52, 29), (53, 29), (55, 29), (56, 29), (57, 29), (58, 29), (59, 29), (60, 29), (61, 29), (62, 29), (63, 29), (64, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (70, 29), (71, 29), (72, 29), (73, 29), (74, 29), (75, 29), (77, 29), (78, 29), (79, 29), (81, 29), (82, 29), (83, 29), (84, 29), (85, 29), (87, 29), (90, 29), (91, 29), (92, 29), (93, 29), (94, 29), (96, 29), (97, 29), (98, 29), (99, 29), (26, 968), (86, 969), (89, 969), (15, 970), (17, 970), (22, 970), (46, 970), (54, 970), (76, 970), (80, 970), (88, 971), (95, 971)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21]",2.4437339305877686,111.97526121139526
52,"[(0, 29), (1, 29), (5, 29), (6, 29), (7, 29), (8, 29), (9, 29), (10, 29), (11, 29), (13, 29), (14, 29), (15, 29), (17, 29), (18, 29), (19, 29), (21, 29), (22, 29), (23, 29), (24, 29), (26, 29), (27, 29), (28, 29), (29, 29), (31, 29), (32, 29), (33, 29), (34, 29), (35, 29), (36, 29), (37, 29), (38, 29), (39, 29), (40, 29), (41, 29), (42, 29), (43, 29), (44, 29), (45, 29), (46, 29), (47, 29), (48, 29), (49, 29), (50, 29), (51, 29), (52, 29), (53, 29), (54, 29), (55, 29), (56, 29), (57, 29), (58, 29), (59, 29), (60, 29), (61, 29), (62, 29), (63, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (72, 29), (74, 29), (75, 29), (76, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (83, 29), (84, 29), (85, 29), (86, 29), (87, 29), (88, 29), (89, 29), (90, 29), (92, 29), (93, 29), (94, 29), (95, 29), (97, 29), (98, 29), (99, 29), (77, 968), (2, 970), (3, 970), (4, 970), (12, 970), (16, 970), (20, 970), (25, 970), (70, 970), (71, 970), (91, 970), (96, 970), (30, 971), (64, 971), (73, 971)]","[0, 1, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 26]",2.3993568420410156,114.37461805343628
53,"[(0, 29), (2, 29), (3, 29), (4, 29), (5, 29), (6, 29), (7, 29), (8, 29), (9, 29), (10, 29), (11, 29), (13, 29), (15, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (22, 29), (23, 29), (24, 29), (27, 29), (28, 29), (29, 29), (31, 29), (32, 29), (33, 29), (34, 29), (35, 29), (36, 29), (37, 29), (38, 29), (40, 29), (41, 29), (42, 29), (43, 29), (44, 29), (45, 29), (46, 29), (47, 29), (48, 29), (49, 29), (50, 29), (51, 29), (52, 29), (53, 29), (54, 29), (55, 29), (58, 29), (62, 29), (63, 29), (64, 29), (66, 29), (68, 29), (69, 29), (70, 29), (71, 29), (72, 29), (73, 29), (74, 29), (75, 29), (76, 29), (77, 29), (78, 29), (79, 29), (80, 29), (82, 29), (83, 29), (84, 29), (85, 29), (86, 29), (87, 29), (88, 29), (90, 29), (92, 29), (93, 29), (94, 29), (95, 29), (96, 29), (98, 29), (99, 29), (12, 969), (1, 970), (14, 970), (16, 970), (25, 970), (26, 970), (39, 970), (56, 970), (57, 970), (59, 970), (67, 970), (81, 970), (89, 970), (91, 970), (97, 970), (30, 971), (60, 971), (61, 971), (65, 971)]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 17, 18, 19, 20, 21, 22, 23]",2.356802463531494,116.7323944568634
54,"[(0, 29), (1, 29), (3, 29), (4, 29), (5, 29), (6, 29), (7, 29), (8, 29), (9, 29), (10, 29), (11, 29), (13, 29), (14, 29), (15, 29), (16, 29), (17, 29), (19, 29), (20, 29), (22, 29), (23, 29), (24, 29), (25, 29), (26, 29), (27, 29), (28, 29), (29, 29), (30, 29), (32, 29), (33, 29), (35, 29), (36, 29), (37, 29), (39, 29), (40, 29), (41, 29), (42, 29), (44, 29), (45, 29), (46, 29), (48, 29), (49, 29), (50, 29), (52, 29), (53, 29), (54, 29), (55, 29), (56, 29), (57, 29), (58, 29), (59, 29), (60, 29), (61, 29), (63, 29), (64, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (70, 29), (71, 29), (72, 29), (74, 29), (75, 29), (76, 29), (77, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (83, 29), (85, 29), (86, 29), (87, 29), (88, 29), (89, 29), (90, 29), (91, 29), (93, 29), (94, 29), (95, 29), (97, 29), (98, 29), (99, 29), (47, 968), (62, 969), (96, 969), (2, 970), (12, 970), (31, 970), (38, 970), (43, 970), (51, 970), (73, 970), (84, 970), (92, 970), (18, 971), (21, 971), (34, 971)]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 22, 23]",2.4982552528381348,119.23160243034363
55,"[(16, 28), (2, 29), (3, 29), (4, 29), (5, 29), (6, 29), (7, 29), (9, 29), (10, 29), (12, 29), (13, 29), (14, 29), (15, 29), (18, 29), (20, 29), (21, 29), (22, 29), (23, 29), (24, 29), (26, 29), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (32, 29), (33, 29), (34, 29), (35, 29), (36, 29), (37, 29), (38, 29), (39, 29), (40, 29), (41, 29), (42, 29), (43, 29), (44, 29), (45, 29), (46, 29), (47, 29), (48, 29), (50, 29), (51, 29), (52, 29), (53, 29), (54, 29), (55, 29), (56, 29), (58, 29), (60, 29), (61, 29), (62, 29), (63, 29), (64, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (70, 29), (72, 29), (73, 29), (74, 29), (75, 29), (76, 29), (77, 29), (79, 29), (80, 29), (82, 29), (83, 29), (84, 29), (86, 29), (88, 29), (89, 29), (90, 29), (91, 29), (92, 29), (93, 29), (95, 29), (96, 29), (97, 29), (98, 29), (99, 29), (17, 969), (1, 970), (8, 970), (11, 970), (25, 970), (49, 970), (59, 970), (81, 970), (85, 970), (87, 970), (94, 970), (0, 971), (57, 971), (71, 971), (78, 971), (19, 972)]","[16, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15, 18, 20, 21, 22, 23, 24, 26]",2.377552032470703,121.60915446281433
56,"[(0, 28), (1, 29), (2, 29), (3, 29), (5, 29), (6, 29), (7, 29), (10, 29), (11, 29), (12, 29), (13, 29), (14, 29), (15, 29), (16, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (23, 29), (25, 29), (26, 29), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (32, 29), (33, 29), (34, 29), (36, 29), (37, 29), (38, 29), (39, 29), (40, 29), (41, 29), (42, 29), (43, 29), (44, 29), (45, 29), (46, 29), (47, 29), (48, 29), (49, 29), (50, 29), (51, 29), (52, 29), (53, 29), (54, 29), (55, 29), (57, 29), (58, 29), (59, 29), (60, 29), (61, 29), (62, 29), (63, 29), (64, 29), (67, 29), (68, 29), (69, 29), (70, 29), (71, 29), (72, 29), (73, 29), (74, 29), (75, 29), (76, 29), (77, 29), (78, 29), (80, 29), (83, 29), (84, 29), (85, 29), (86, 29), (87, 29), (88, 29), (89, 29), (91, 29), (92, 29), (93, 29), (94, 29), (95, 29), (96, 29), (97, 29), (98, 29), (99, 29), (8, 969), (9, 969), (82, 969), (4, 970), (24, 970), (56, 970), (65, 970), (90, 970), (22, 971), (35, 971), (66, 971), (79, 971), (81, 971)]","[0, 1, 2, 3, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23]",2.3786580562591553,123.98781251907349
57,"[(0, 28), (1, 29), (2, 29), (3, 29), (4, 29), (5, 29), (6, 29), (7, 29), (8, 29), (9, 29), (10, 29), (11, 29), (13, 29), (14, 29), (15, 29), (16, 29), (17, 29), (19, 29), (20, 29), (21, 29), (22, 29), (23, 29), (24, 29), (25, 29), (26, 29), (27, 29), (28, 29), (30, 29), (32, 29), (34, 29), (36, 29), (37, 29), (38, 29), (39, 29), (40, 29), (42, 29), (43, 29), (44, 29), (45, 29), (46, 29), (48, 29), (49, 29), (50, 29), (51, 29), (52, 29), (53, 29), (54, 29), (56, 29), (57, 29), (58, 29), (59, 29), (60, 29), (61, 29), (62, 29), (63, 29), (64, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (70, 29), (71, 29), (72, 29), (73, 29), (75, 29), (76, 29), (77, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (85, 29), (86, 29), (87, 29), (88, 29), (90, 29), (91, 29), (92, 29), (93, 29), (96, 29), (97, 29), (98, 29), (99, 29), (35, 969), (74, 969), (84, 969), (94, 969), (12, 970), (31, 970), (41, 970), (83, 970), (89, 970), (18, 971), (29, 971), (33, 971), (47, 971), (95, 972), (55, 973)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21]",2.429703712463379,126.41849255561829
58,"[(0, 28), (1, 29), (2, 29), (3, 29), (4, 29), (6, 29), (8, 29), (10, 29), (11, 29), (12, 29), (13, 29), (14, 29), (15, 29), (16, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (22, 29), (23, 29), (24, 29), (25, 29), (26, 29), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (32, 29), (34, 29), (35, 29), (36, 29), (39, 29), (40, 29), (41, 29), (42, 29), (43, 29), (44, 29), (45, 29), (46, 29), (47, 29), (48, 29), (49, 29), (50, 29), (51, 29), (53, 29), (54, 29), (55, 29), (56, 29), (58, 29), (59, 29), (60, 29), (61, 29), (62, 29), (63, 29), (64, 29), (65, 29), (66, 29), (67, 29), (68, 29), (69, 29), (70, 29), (71, 29), (72, 29), (73, 29), (74, 29), (75, 29), (76, 29), (77, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (83, 29), (84, 29), (85, 29), (86, 29), (87, 29), (88, 29), (89, 29), (90, 29), (91, 29), (92, 29), (93, 29), (94, 29), (95, 29), (96, 29), (97, 29), (98, 29), (99, 29), (9, 969), (7, 970), (33, 970), (37, 970), (52, 970), (57, 970), (5, 971), (38, 971)]","[0, 1, 2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",2.4625134468078613,128.88100600242615
59,"[(0, 28), (2, 29), (3, 29), (4, 29), (6, 29), (7, 29), (8, 29), (11, 29), (12, 29), (14, 29), (15, 29), (16, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (23, 29), (24, 29), (25, 29), (26, 29), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (32, 29), (33, 29), (34, 29), (36, 29), (37, 29), (38, 29), (39, 29), (43, 29), (44, 29), (45, 29), (46, 29), (47, 29), (48, 29), (49, 29), (50, 29), (51, 29), (53, 29), (54, 29), (55, 29), (57, 29), (58, 29), (59, 29), (60, 29), (61, 29), (62, 29), (63, 29), (65, 29), (66, 29), (67, 29), (71, 29), (72, 29), (74, 29), (77, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (83, 29), (84, 29), (85, 29), (86, 29), (87, 29), (88, 29), (90, 29), (91, 29), (92, 29), (93, 29), (94, 29), (95, 29), (96, 29), (97, 29), (98, 29), (99, 29), (42, 969), (1, 970), (5, 970), (9, 970), (10, 970), (13, 970), (22, 970), (35, 970), (40, 970), (56, 970), (64, 970), (68, 970), (75, 970), (76, 970), (89, 970), (41, 971), (52, 971), (69, 971), (70, 971), (73, 972)]","[0, 2, 3, 4, 6, 7, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25]",2.330655574798584,131.21166157722473
60,"[(0, 28), (1, 29), (2, 29), (3, 29), (4, 29), (5, 29), (6, 29), (7, 29), (8, 29), (9, 29), (10, 29), (11, 29), (12, 29), (13, 29), (14, 29), (15, 29), (16, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (22, 29), (24, 29), (25, 29), (26, 29), (27, 29), (28, 29), (29, 29), (31, 29), (32, 29), (33, 29), (35, 29), (36, 29), (38, 29), (39, 29), (40, 29), (42, 29), (43, 29), (44, 29), (46, 29), (47, 29), (50, 29), (51, 29), (52, 29), (53, 29), (54, 29), (55, 29), (56, 29), (57, 29), (58, 29), (59, 29), (60, 29), (61, 29), (62, 29), (63, 29), (64, 29), (66, 29), (67, 29), (68, 29), (69, 29), (70, 29), (71, 29), (72, 29), (73, 29), (74, 29), (75, 29), (76, 29), (77, 29), (78, 29), (79, 29), (80, 29), (81, 29), (82, 29), (83, 29), (84, 29), (85, 29), (87, 29), (88, 29), (91, 29), (92, 29), (93, 29), (94, 29), (95, 29), (96, 29), (97, 29), (98, 29), (45, 969), (34, 970), (37, 970), (41, 970), (49, 970), (86, 970), (89, 970), (90, 970), (99, 970), (23, 971), (30, 971), (48, 971), (65, 971)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",2.4602291584014893,133.67286658287048
